drug_a,drug_b,cell_line,synergy
5329102,2733525,A498,0
5329102,5284616,MCF7,0
5329102,5394,U031,0
5329102,60749,A549,0
5329102,104842,SW620,0
5329102,3062316,HCC2998,0
2723601,443939,ACHN,0
2723601,2123,DU-145,0
2723601,36462,OVCAR-3,0
2723601,2708,PC-3,0
2723601,6194,TK10,0
2723601,11683,DU-145,0
2723601,123631,OVCAR-8,0
2723601,460612,MDA-MB-468,0
2723601,5799,UACC-257,0
5352062,426756,HT-29,0
5352062,5394,Hs-578-T,0
5352062,148124,MDA-MB-231,0
5352062,6252,A498,0
148121,444795,OVCAR-8,0
148121,426756,A549,0
148121,426756,LOXIMVI,0
148121,426756,MCF7,0
148121,426756,SK-MEL-28,0
148121,457193,HT-29,0
148121,5394,HCT-15,0
148121,119182,NCI-H522,0
148121,119182,UACC-257,0
148121,60749,RPMI-8226,0
148121,148124,NCI-H322M,0
148121,3062316,MOLT-4,0
148121,6442177,A549,0
148121,644241,T47D,0
148121,5329102,OVCAR-4,0
148121,5352062,OVCAR-3,0
9703,20279,MDA-MB-231,0
9703,444795,MDA-MB-231,0
9703,2733525,U251,0
9703,5284616,NCI-H226,0
9703,163659,CCRF-CEM,0
9703,163659,SF295,0
9703,5790,SW620,0
9703,3657,SF268,0
9703,5394,BT-549,0
9703,241902,OVCAR-8,0
9703,119182,DU-145,0
9703,6252,DU-145,0
9703,104842,786-0,0
9703,249332,SF539,0
9703,126941,K-562,0
3950,60198,SW620,0
3950,123631,A549,0
3950,123631,COLO-205,0
3950,62770,NCI-H322M,0
3950,62770,UACC-62,0
62770,452548,UACC-257,0
62770,135413520,ACHN,0
62770,135413520,MDA-MB-468,0
62770,60198,SW620,0
62770,216326,NCI-H322M,0
29327,2733525,MCF7,0
29327,2733525,SF295,0
29327,5284616,UACC-257,0
29327,457193,TK10,0
29327,119182,LOXIMVI,0
29327,60749,OVCAR-4,0
29327,6252,MDA-MB-468,0
29327,5453,Hs-578-T,0
29327,5453,SN12C,0
29327,104842,MCF7,0
29327,126941,SF268,0
29327,667490,HL-60,0
29327,5799,EKVX,0
460612,443939,786-0,0
460612,2123,OVCAR-8,0
460612,36462,HCT-15,0
460612,36462,U251,0
460612,71384,CCRF-CEM,0
460612,3385,786-0,0
460612,4212,ACHN,0
460612,4212,LOXIMVI,0
460612,4212,SK-MEL-28,0
460612,4212,SW620,0
460612,4212,UACC-62,0
460612,11683,HCC2998,0
5799,9444,A549,0
5799,657237,EKVX,0
5799,444795,LOXIMVI,0
5799,5284616,A549,0
5799,426756,M14,0
5799,5790,SNB75,0
5799,457193,HOP-92,0
5799,60749,NCI-H322M,0
5799,6252,786-0,0
5799,6252,A498,0
5799,249332,LOXIMVI,0
5799,3902,ACHN,0
5799,3902,EKVX,0
5799,6442177,SF539,0
5799,644241,MDA-MB-468,0
9444,444795,U031,0
9444,5284616,SK-MEL-5,0
9444,60749,PC-3,0
9444,6252,PC-3,0
9444,249332,SW620,0
20279,5790,ACHN,0
20279,5790,SR,0
20279,457193,MDA-MB-231,0
20279,457193,SNB75,0
20279,5453,SNB75,0
20279,3902,SN12C,0
20279,2662,SN12C,0
3690,9444,CCRF-CEM,0
3690,657237,KM12,0
3690,2733525,DU-145,0
3690,3657,SK-MEL-5,0
3690,241902,Hs-578-T,0
3690,241902,UACC-62,0
3690,119182,U251,0
3690,148124,CCRF-CEM,0
3690,148124,HT-29,0
3690,6252,HCT-15,0
3690,104842,TK10,0
3690,667490,SW620,0
3690,5799,TK10,0
657237,3902,CCRF-CEM,0
657237,2662,Hs-578-T,0
657237,2662,LOXIMVI,0
444795,5790,786-0,0
444795,5790,SK-MEL-5,0
444795,6252,HOP-92,0
444795,126941,HCC2998,0
452548,71384,HCT-116,0
452548,71384,HT-29,0
452548,45055483,A549,0
452548,45055483,HT-29,0
452548,123631,UACC-62,0
452548,216326,NCI-H226,0
452548,216326,SW620,0
452548,5799,OVCAR-4,0
443939,9444,ACHN,0
443939,9444,CCRF-CEM,0
443939,657237,M14,0
443939,36314,OVCAR-8,0
443939,5790,HOP-92,0
443939,5790,RPMI-8226,0
443939,457193,SK-MEL-28,0
443939,5394,NCI-H522,0
443939,60749,SW620,0
443939,3011155,UACC-257,0
443939,5311,LOXIMVI,0
443939,5311,MOLT-4,0
443939,3902,OVCAR-4,0
443939,2662,EKVX,0
443939,3062316,MDA-MB-468,0
443939,9941095,SNB75,0
443939,5352062,MOLT-4,0
72466,20279,OVCAR-4,0
72466,20279,OVCAR-8,0
72466,657237,MOLT-4,0
72466,444795,MDA-MB-231,0
72466,119182,SK-MEL-5,0
72466,6252,SK-OV-3,0
72466,5453,LOXIMVI,0
72466,5453,SF295,0
72466,104842,SNB75,0
72466,249332,HT-29,0
72466,60953,786-0,0
72466,60953,NCI-H23,0
72466,3062316,MDA-MB-231,0
72466,6442177,CCRF-CEM,0
72466,6442177,T47D,0
72466,644241,Hs-578-T,0
72466,5329102,U031,0
36314,657237,SF539,0
36314,119182,K-562,0
36314,60749,U031,0
36314,5453,SW620,0
36314,249332,SW620,0
451668,20279,OVCAR-4,0
451668,72466,MCF7,0
451668,163659,OVCAR-4,0
451668,5790,SN12C,0
451668,5394,OVCAR-8,0
451668,148124,MDA-MB-468,0
451668,6252,NCI-H226,0
451668,6252,NCI-H322M,0
451668,249332,OVCAR-8,0
2123,443939,A549,0
2123,443939,NCI-H226,0
2123,71384,SK-MEL-28,0
2123,4212,SF539,0
2123,135413520,K-562,0
2123,135413520,NCI-H522,0
2123,11683,786-0,0
77082,444795,786-0,0
77082,444795,SK-MEL-28,0
77082,426756,MOLT-4,0
77082,5790,HOP-62,0
77082,5790,U031,0
77082,148124,Hs-578-T,0
77082,148124,SN12C,0
77082,5453,NCI-H522,0
77082,5311,SR,0
77082,5311,T47D,0
77082,3902,SK-MEL-5,0
77082,2662,A549,0
77082,2662,U031,0
77082,3062316,EKVX,0
77082,6442177,OVCAR-5,0
135401907,9444,MCF7,0
135401907,9444,NCI-H322M,0
135401907,20279,UACC-62,0
135401907,657237,A498,0
135401907,443939,SK-MEL-28,0
135401907,36314,Hs-578-T,0
135401907,2733525,A549,0
135401907,5284616,LOXIMVI,0
135401907,5790,OVCAR-5,0
135401907,457193,OVCAR-5,0
135401907,5394,MDA-MB-468,0
135401907,4211,BT-549,0
135401907,4211,IGROV-1,0
135401907,241902,MDA-MB-231,0
135401907,60749,OVCAR-5,0
135401907,148124,SK-OV-3,0
135401907,126941,RXF393,0
135401907,5935,IGROV-1,0
135401907,5935,M14,0
6239,9444,MCF7,0
6239,9444,OVCAR-3,0
6239,9444,OVCAR-8,0
6239,20279,SR,0
6239,77082,K-562,0
6239,77082,NCI-H522,0
6239,2733525,LOXIMVI,0
6239,163659,BT-549,0
6239,454216,HCT-116,0
6239,457193,HCC2998,0
6239,3657,OVCAR-8,0
6239,104842,HOP-62,0
6239,126941,A549,0
6239,667490,SK-MEL-5,0
6239,5799,LOXIMVI,0
71384,443939,SK-MEL-28,0
71384,4212,CCRF-CEM,0
71384,4212,SK-MEL-5,0
71384,60198,NCI-H226,0
71384,60198,PC-3,0
71384,60198,SK-OV-3,0
71384,123631,MCF7,0
71384,123631,SK-MEL-28,0
71384,123631,U251,0
71384,216326,U251,0
2733525,5790,NCI-H522,0
2733525,6252,HCC2998,0
2733525,6252,U031,0
2733525,5453,UACC-257,0
2733525,249332,T47D,0
2733525,3902,NCI-H322M,0
2733525,126941,SR,0
123608,657237,NCI-H23,0
123608,36314,786-0,0
123608,454216,U251,0
123608,241902,A549,0
123608,241902,NCI-H226,0
123608,148124,OVCAR-5,0
123608,5453,HOP-62,0
123608,5453,TK10,0
123608,5935,RXF393,0
123608,5935,SW620,0
123608,5935,TK10,0
123608,5935,U031,0
3385,443939,MCF7,0
3385,443939,PC-3,0
3385,135398738,MDA-MB-468,0
3385,45055483,U251,0
3385,60198,OVCAR-5,0
3385,123631,NCI-H522,0
3385,216326,SK-MEL-2,0
3385,5799,NCI-H23,0
439693,5790,U251,0
439693,4211,SK-MEL-28,0
439693,119182,UACC-62,0
439693,6252,KM12,0
439693,6252,UACC-257,0
5284616,241902,SF268,0
5284616,6252,OVCAR-3,0
5284616,6252,U031,0
5284616,5453,A498,0
5284616,5453,SW620,0
5284616,249332,SF539,0
5284616,126941,BT-549,0
5284616,126941,SW620,0
426756,20279,M14,0
426756,657237,786-0,0
426756,657237,COLO-205,0
426756,5790,786-0,0
426756,5790,SW620,0
426756,457193,OVCAR-4,0
426756,457193,T47D,0
426756,249332,RPMI-8226,0
426756,3902,U251,0
426756,126941,NCI-H322M,0
163659,657237,SK-OV-3,0
163659,657237,TK10,0
163659,444795,ACHN,0
163659,444795,MCF7,0
163659,444795,OVCAR-3,0
163659,426756,UACC-257,0
163659,5790,SK-MEL-28,0
163659,5394,MCF7,0
163659,5394,SF539,0
163659,5453,COLO-205,0
163659,104842,HOP-92,0
163659,104842,NCI-H226,0
163659,5311,UACC-257,0
163659,6442177,SW620,0
163659,123596,UACC-62,0
163659,5329102,SF295,0
454216,9444,HCT-15,0
454216,657237,NCI-H23,0
454216,657237,PC-3,0
454216,5284616,MDA-MB-231,0
454216,5790,SN12C,0
454216,3902,786-0,0
454216,123596,MDA-MB-468,0
4842,657237,COLO-205,0
4842,657237,NCI-H522,0
4842,444795,HCT-116,0
4842,444795,MDA-MB-231,0
4842,443939,OVCAR-8,0
4842,72466,M14,0
4842,5284616,NCI-H522,0
4842,163659,OVCAR-3,0
4842,163659,U031,0
4842,5790,SF268,0
4842,4211,A549,0
4842,119182,K-562,0
4842,5453,UACC-257,0
4842,104842,U251,0
4842,126941,RPMI-8226,0
4842,126941,U031,0
4842,667490,KM12,0
2907,444795,HCC2998,0
2907,444795,TK10,0
2907,72466,KM12,0
2907,2733525,SK-OV-3,0
2907,2733525,TK10,0
2907,5284616,OVCAR-5,0
2907,454216,OVCAR-3,0
2907,5790,786-0,0
2907,5790,IGROV-1,0
2907,3657,BT-549,0
2907,3657,U031,0
2907,5394,BT-549,0
2907,5394,K-562,0
2907,5394,U251,0
2907,119182,HCC2998,0
2907,60749,HCT-15,0
2907,6252,EKVX,0
2907,6252,LOXIMVI,0
2907,104842,CCRF-CEM,0
2907,249332,NCI-H226,0
9887053,443939,LOXIMVI,0
9887053,5790,OVCAR-3,0
9887053,457193,SK-MEL-5,0
9887053,60749,OVCAR-5,0
9887053,6252,MCF7,0
9887053,249332,SF268,0
5746,20279,CCRF-CEM,0
5746,657237,A549,0
5746,657237,RPMI-8226,0
5746,444795,T47D,0
5746,77082,T47D,0
5746,2733525,IGROV-1,0
5746,2733525,LOXIMVI,0
5746,2733525,T47D,0
5746,2733525,UACC-257,0
5746,454216,T47D,0
5746,5394,UACC-257,0
5746,249332,KM12,0
5790,3902,UACC-257,0
4212,216326,NCI-H322M,0
4212,216326,UACC-257,0
4212,5799,NCI-H322M,0
2141,9444,SF295,0
2141,5284616,SF268,0
2141,4211,M14,0
2141,119182,OVCAR-3,0
2141,5799,KM12,0
2708,443939,IGROV-1,0
2708,71384,SW620,0
2708,4212,DU-145,0
2708,60198,OVCAR-5,0
2708,3950,A498,0
2708,3950,A549,0
2708,3950,SF295,0
2708,3950,SN12C,0
2708,460612,LOXIMVI,0
2708,5799,MDA-MB-468,0
3657,444795,SF539,0
3657,36314,NCI-H226,0
3657,457193,NCI-H23,0
3657,457193,TK10,0
3657,5394,U031,0
3657,6252,NCI-H522,0
3657,249332,LOXIMVI,0
3657,2662,SF268,0
3657,6442177,MDA-MB-231,0
3657,5352062,M14,0
3657,5352062,SNB75,0
6194,4212,786-0,0
6194,135398738,SK-MEL-28,0
6194,45055483,HL-60,0
6194,123631,M14,0
6194,216326,UACC-62,0
5394,426756,ACHN,0
5394,457193,SW620,0
5394,6252,ACHN,0
5394,6252,LOXIMVI,0
5394,6252,OVCAR-3,0
5394,5453,HCC2998,0
5394,5453,HCT-15,0
5394,5453,MDA-MB-468,0
5394,249332,HCC2998,0
5394,2662,A549,0
5394,2662,ACHN,0
5394,2662,SF539,0
57469,9444,SF268,0
57469,9444,SK-OV-3,0
57469,9444,T47D,0
57469,5284616,SF268,0
57469,3657,COLO-205,0
57469,3657,MCF7,0
57469,5394,SF539,0
57469,4211,IGROV-1,0
57469,119182,HT-29,0
57469,60749,A549,0
57469,148124,HCT-116,0
57469,126941,HCT-116,0
57469,667490,SK-OV-3,0
57469,5935,HCT-116,0
57469,5935,SK-MEL-5,0
4211,444795,OVCAR-8,0
4211,5284616,MDA-MB-231,0
4211,148124,A549,0
4211,6252,786-0,0
4211,3011155,HT-29,0
4211,3011155,MOLT-4,0
4211,3011155,U251,0
4211,3902,M14,0
4211,3902,NCI-H226,0
4211,3062316,DU-145,0
4211,123596,IGROV-1,0
4211,5329102,A549,0
4211,5329102,IGROV-1,0
2578,444795,U251,0
2578,72466,UACC-257,0
2578,3657,PC-3,0
2578,5394,MCF7,0
2578,4211,SK-OV-3,0
2578,241902,NCI-H322M,0
2578,5453,A549,0
2578,104842,LOXIMVI,0
2578,5799,UACC-257,0
135398738,36462,SN12C,0
135398738,45055483,SW620,0
135398738,60198,786-0,0
135398738,60198,RPMI-8226,0
135398738,11683,U031,0
135398738,123631,A549,0
135398738,54900,HCC2998,0
135398738,3950,OVCAR-5,0
4114,9444,UACC-257,0
4114,20279,HOP-92,0
4114,444795,MDA-MB-468,0
4114,2733525,BT-549,0
4114,2733525,LOXIMVI,0
4114,2733525,SN12C,0
4114,5284616,OVCAR-5,0
4114,163659,ACHN,0
4114,163659,CAKI-1,0
4114,163659,SW620,0
4114,457193,UACC-257,0
4114,3657,U251,0
4114,241902,KM12,0
4114,5453,HCT-15,0
4114,667490,HCT-15,0
4114,5935,SF539,0
241902,9444,RPMI-8226,0
241902,20279,SW620,0
241902,657237,HOP-92,0
241902,657237,SNB75,0
241902,444795,EKVX,0
241902,36314,UACC-257,0
241902,5790,CAKI-1,0
241902,5790,HOP-92,0
241902,5790,U031,0
241902,5394,A549,0
241902,5394,M14,0
241902,119182,SK-MEL-5,0
241902,60749,NCI-H23,0
241902,60749,SF295,0
241902,3011155,SF268,0
241902,3062316,A498,0
241902,3062316,NCI-H322M,0
241902,3062316,SN12C,0
241902,9941095,SK-OV-3,0
241902,644241,NCI-H23,0
119182,444795,KM12,0
119182,2733525,RPMI-8226,0
119182,163659,NCI-H226,0
119182,454216,HOP-92,0
119182,5790,A498,0
119182,5790,HL-60,0
119182,241902,NCI-H23,0
119182,249332,A498,0
119182,249332,MCF7,0
119182,60953,PC-3,0
119182,2662,NCI-H226,0
119182,2662,PC-3,0
119182,667490,SNB75,0
45055483,135413520,UACC-257,0
45055483,60198,CAKI-1,0
60699,5394,MCF7,0
60699,5394,OVCAR-5,0
60749,444795,MDA-MB-231,0
60749,5790,HCT-116,0
60749,3657,LOXIMVI,0
60749,3657,U251,0
60749,5394,SF539,0
60749,4211,NCI-H23,0
60749,241902,HCT-116,0
60749,119182,MCF7,0
60749,60953,RXF393,0
60749,60953,SF539,0
60749,2662,KM12,0
60749,2662,RPMI-8226,0
148124,36314,UACC-62,0
148124,5394,RPMI-8226,0
148124,60749,HCC2998,0
148124,6252,MDA-MB-468,0
148124,6252,SF539,0
148124,5453,CCRF-CEM,0
148124,3011155,DU-145,0
148124,2187,RPMI-8226,0
6252,3902,PC-3,0
6252,2662,NCI-H226,0
5453,457193,HOP-92,0
5453,457193,MCF7,0
5453,457193,TK10,0
5453,3902,UACC-62,0
5426,20279,NCI-H522,0
5426,72466,SK-MEL-28,0
5426,5284616,HCT-15,0
5426,163659,ACHN,0
5426,454216,SK-OV-3,0
5426,5790,UACC-257,0
5426,60749,HT-29,0
5426,6252,SK-OV-3,0
5426,6252,U251,0
104842,657237,HL-60,0
104842,2733525,BT-549,0
104842,2733525,NCI-H226,0
104842,5284616,SW620,0
104842,457193,Hs-578-T,0
104842,5394,MOLT-4,0
104842,241902,SK-MEL-28,0
104842,249332,Hs-578-T,0
104842,2187,U031,0
249332,5790,SNB75,0
249332,6252,HCC2998,0
249332,6252,LOXIMVI,0
249332,6252,RPMI-8226,0
387447,454216,T47D,0
387447,104842,OVCAR-5,0
387447,126941,786-0,0
3011155,444795,HCT-116,0
3011155,444795,NCI-H226,0
3011155,426756,SF268,0
3011155,426756,SF539,0
3011155,163659,UACC-257,0
3011155,4211,COLO-205,0
3011155,4211,SNB75,0
3011155,241902,TK10,0
3011155,6252,A498,0
3011155,6252,HCC2998,0
3011155,3902,SF295,0
3011155,126941,DU-145,0
135413520,216326,SK-MEL-5,0
5311,9444,NCI-H322M,0
5311,20279,NCI-H226,0
5311,444795,U031,0
5311,5284616,SF268,0
5311,119182,KM12,0
5311,60749,SNB75,0
5311,148124,HCT-116,0
5311,6252,K-562,0
5311,60953,MOLT-4,0
5311,5352062,SNB75,0
60953,20279,MDA-MB-231,0
60953,20279,UACC-257,0
60953,77082,Hs-578-T,0
60953,77082,NCI-H226,0
60953,163659,ACHN,0
60953,5790,A549,0
60953,5790,SF295,0
60953,104741,NCI-H226,0
60953,126941,NCI-H226,0
60198,123631,UACC-257,0
60198,123631,U031,0
60198,216326,OVCAR-5,0
11683,60198,TK10,0
11683,3950,OVCAR-4,0
11683,3950,SK-OV-3,0
11683,5799,HOP-92,0
123631,216326,HL-60,0
123631,216326,NCI-H23,0
123631,216326,SN12C,0
104741,657237,EKVX,0
104741,657237,U031,0
104741,5394,MDA-MB-231,0
104741,119182,SF295,0
104741,6252,SK-MEL-5,0
104741,104842,SN12C,0
104741,249332,OVCAR-4,0
104741,60953,HT-29,0
104741,3902,SW620,0
104741,3062316,786-0,0
104741,644241,K-562,0
104741,5352062,UACC-257,0
2187,9444,786-0,0
2187,20279,EKVX,0
2187,20279,HCT-116,0
2187,20279,SW620,0
2187,36314,CAKI-1,0
2187,5284616,U031,0
2187,426756,HOP-92,0
2187,5790,ACHN,0
2187,60749,NCI-H522,0
2187,5453,MCF7,0
2187,249332,IGROV-1,0
2187,60953,NCI-H522,0
2187,3902,OVCAR-5,0
2187,9941095,EKVX,0
2187,644241,NCI-H522,0
2187,5329102,U031,0
2662,3902,NCI-H322M,0
68740,444795,MCF7,0
68740,36314,COLO-205,0
68740,2733525,HT-29,0
68740,426756,NCI-H226,0
68740,426756,SNB75,0
68740,5790,MDA-MB-468,0
68740,148124,T47D,0
68740,5453,786-0,0
68740,5453,T47D,0
68740,104842,NCI-H226,0
68740,104842,SW620,0
68740,249332,A549,0
68740,3011155,MDA-MB-468,0
68740,5329102,U031,0
3062316,657237,KM12,0
3062316,657237,U031,0
3062316,36314,OVCAR-4,0
3062316,5284616,COLO-205,0
3062316,5284616,DU-145,0
3062316,5284616,HCT-15,0
3062316,148124,HL-60,0
3062316,104842,OVCAR-5,0
3062316,104842,SW620,0
3062316,3011155,MCF7,0
3062316,5311,KM12,0
6442177,9444,HCT-15,0
6442177,657237,A498,0
6442177,444795,MDA-MB-231,0
6442177,426756,HL-60,0
6442177,6252,T47D,0
6442177,3011155,COLO-205,0
6442177,60953,OVCAR-3,0
6442177,3902,SNB75,0
6442177,2662,A498,0
6442177,2662,OVCAR-4,0
126941,36314,ACHN,0
126941,36314,Hs-578-T,0
126941,36314,SN12C,0
126941,5284616,SF539,0
126941,148124,MCF7,0
126941,104842,HOP-62,0
126941,3062316,PC-3,0
126941,5329102,HOP-92,0
126941,5352062,OVCAR-5,0
123596,444795,K-562,0
123596,444795,NCI-H23,0
123596,2733525,786-0,0
123596,2733525,Hs-578-T,0
123596,2733525,U031,0
123596,426756,MCF7,0
123596,426756,SF268,0
9941095,2733525,NCI-H322M,0
9941095,119182,SW620,0
9941095,6252,RPMI-8226,0
9941095,3062316,HCT-116,0
644241,2733525,A498,0
644241,3657,UACC-257,0
644241,241902,COLO-205,0
644241,667490,LOXIMVI,0
644241,667490,UACC-257,0
406563,9444,COLO-205,0
406563,20279,A498,0
406563,2733525,HOP-92,0
406563,2733525,OVCAR-8,0
406563,5790,KM12,0
406563,5394,UACC-257,0
406563,5453,786-0,0
406563,3011155,OVCAR-5,0
406563,60953,UACC-257,0
406563,3062316,OVCAR-5,0
406563,3062316,T47D,0
406563,3062316,TK10,0
406563,644241,DU-145,0
406563,5352062,OVCAR-4,0
2478,443939,COLO-205,0
2478,443939,UACC-257,0
2478,36314,A498,0
2478,36314,HT-29,0
2478,77082,CCRF-CEM,0
2478,2733525,SK-MEL-28,0
2478,5284616,HCC2998,0
2478,5394,786-0,0
2478,5394,DU-145,0
2478,119182,ACHN,0
2478,6252,TK10,0
2478,5453,A549,0
2478,104842,Hs-578-T,0
2478,249332,LOXIMVI,0
2478,126941,NCI-H322M,0
2478,5935,RXF393,0
2478,5935,SW620,0
5329102,9444,NCI-H226,0
5329102,36314,HL-60,0
5329102,119182,MDA-MB-468,0
5329102,119182,SF539,0
5329102,148124,U031,0
5329102,5453,A549,0
2723601,452548,HOP-62,0
2723601,452548,K-562,0
2723601,2123,MCF7,0
2723601,36462,DU-145,0
2723601,36462,U251,0
2723601,71384,K-562,0
2723601,2708,SF268,0
2723601,6194,IGROV-1,0
2723601,135398738,UACC-257,0
2723601,11683,SN12C,0
2723601,123631,NCI-H522,0
2723601,123631,T47D,0
2723601,3950,CAKI-1,0
2723601,3950,Hs-578-T,0
2723601,3950,SN12C,0
2723601,460612,SK-MEL-2,0
5352062,20279,NCI-H226,0
5352062,119182,SF539,0
5352062,119182,SNB75,0
5352062,148124,OVCAR-3,0
5352062,5453,NCI-H226,0
5352062,123596,NCI-H226,0
148121,657237,K-562,0
148121,444795,LOXIMVI,0
148121,36314,A549,0
148121,119182,SR,0
148121,5453,UACC-257,0
148121,104842,RPMI-8226,0
148121,2662,A549,0
148121,6442177,HCT-116,0
148121,123596,DU-145,0
148121,123596,HOP-92,0
148121,5352062,NCI-H23,0
9703,72466,SF539,0
9703,5284616,CCRF-CEM,0
9703,163659,HCT-15,0
9703,163659,K-562,0
9703,454216,K-562,0
9703,4211,EKVX,0
9703,4211,K-562,0
9703,4211,MDA-MB-468,0
9703,4211,NCI-H226,0
9703,4211,UACC-62,0
9703,241902,SW620,0
9703,119182,SF268,0
9703,60749,M14,0
9703,60749,OVCAR-4,0
9703,148124,786-0,0
9703,104842,SF295,0
9703,104842,UACC-62,0
9703,667490,MDA-MB-468,0
3950,60198,PC-3,0
3950,123631,U031,0
3950,216326,SR,0
62770,71384,HT-29,0
62770,5799,HOP-92,0
29327,444795,HOP-92,0
29327,163659,U251,0
29327,5790,U251,0
29327,457193,OVCAR-5,0
29327,119182,ACHN,0
29327,119182,KM12,0
29327,60749,HOP-92,0
29327,60749,OVCAR-8,0
29327,104842,SF268,0
460612,452548,SK-MEL-5,0
460612,443939,CCRF-CEM,0
460612,443939,OVCAR-8,0
460612,6194,A498,0
460612,135398738,OVCAR-3,0
460612,216326,UACC-62,0
5799,20279,KM12,0
5799,20279,RXF393,0
5799,444795,SNB75,0
5799,36314,A498,0
5799,36314,U031,0
5799,2733525,UACC-62,0
5799,60749,OVCAR-3,0
5799,5453,TK10,0
5799,249332,OVCAR-8,0
5799,3011155,IGROV-1,0
5799,5311,IGROV-1,0
5799,5311,TK10,0
5799,60953,PC-3,0
5799,60953,U031,0
5799,3902,UACC-62,0
5799,2662,IGROV-1,0
5799,123596,EKVX,0
5799,644241,U031,0
5799,5329102,SR,0
9444,657237,IGROV-1,0
9444,657237,UACC-257,0
9444,5284616,HCC2998,0
9444,5284616,RPMI-8226,0
9444,457193,MDA-MB-468,0
9444,241902,SF268,0
9444,60749,MDA-MB-231,0
9444,148124,IGROV-1,0
9444,5453,RXF393,0
9444,104741,MDA-MB-468,0
9444,3902,RPMI-8226,0
20279,5790,MDA-MB-231,0
20279,5790,U031,0
20279,6252,K-562,0
20279,6252,OVCAR-5,0
20279,249332,ACHN,0
3690,9444,SK-MEL-28,0
3690,20279,HT-29,0
3690,444795,SN12C,0
3690,72466,SW620,0
3690,5284616,SK-OV-3,0
3690,163659,UACC-62,0
3690,4211,786-0,0
3690,4211,HL-60,0
3690,4211,RPMI-8226,0
3690,241902,NCI-H322M,0
3690,119182,SN12C,0
3690,6252,786-0,0
3690,6252,CAKI-1,0
3690,6252,M14,0
3690,6252,MDA-MB-468,0
3690,5935,HOP-92,0
3690,5799,CCRF-CEM,0
657237,5790,ACHN,0
657237,5790,HCT-116,0
657237,6252,HCC2998,0
657237,249332,OVCAR-5,0
444795,657237,HCT-116,0
444795,5790,HT-29,0
444795,5790,OVCAR-4,0
444795,5790,RXF393,0
444795,6252,HCT-15,0
444795,6252,MOLT-4,0
444795,6252,RXF393,0
444795,5453,SNB75,0
444795,5453,U031,0
444795,249332,M14,0
452548,4212,A498,0
452548,4212,Hs-578-T,0
452548,45055483,SK-OV-3,0
452548,5799,OVCAR-8,0
443939,9444,NCI-H522,0
443939,9444,SW620,0
443939,657237,BT-549,0
443939,444795,SNB75,0
443939,5284616,RXF393,0
443939,5790,IGROV-1,0
443939,5790,MCF7,0
443939,60749,NCI-H226,0
443939,60749,SK-MEL-28,0
443939,60749,SNB75,0
443939,5311,SK-OV-3,0
443939,5311,T47D,0
443939,6442177,MOLT-4,0
443939,644241,T47D,0
443939,5352062,HOP-92,0
72466,20279,HCC2998,0
72466,657237,NCI-H522,0
72466,2733525,SF268,0
72466,119182,Hs-578-T,0
72466,60749,CAKI-1,0
72466,5453,HOP-92,0
72466,5453,SW620,0
72466,3011155,HT-29,0
72466,3011155,NCI-H226,0
72466,2662,M14,0
72466,6442177,OVCAR-4,0
72466,6442177,SF539,0
72466,6442177,U031,0
72466,123596,786-0,0
72466,123596,TK10,0
72466,9941095,DU-145,0
72466,644241,LOXIMVI,0
72466,644241,RXF393,0
72466,644241,TK10,0
72466,5329102,SK-OV-3,0
36314,5284616,HCC2998,0
36314,426756,HL-60,0
36314,5790,U031,0
36314,457193,U031,0
36314,119182,SN12C,0
36314,6252,IGROV-1,0
36314,3902,MOLT-4,0
451668,9444,SF295,0
451668,657237,BT-549,0
451668,444795,RXF393,0
451668,457193,TK10,0
451668,5394,KM12,0
451668,119182,HOP-92,0
451668,5453,HT-29,0
451668,126941,SF268,0
451668,5799,OVCAR-3,0
451668,5799,SW620,0
2123,452548,TK10,0
2123,443939,UACC-257,0
2123,6194,SK-OV-3,0
2123,135413520,SK-MEL-5,0
2123,11683,EKVX,0
2123,11683,OVCAR-8,0
2123,11683,UACC-62,0
2123,216326,SNB75,0
2123,3950,MDA-MB-231,0
2123,5799,U031,0
77082,657237,NCI-H226,0
77082,36314,NCI-H23,0
77082,36314,UACC-62,0
77082,2733525,NCI-H226,0
77082,5790,A549,0
77082,5394,HCC2998,0
77082,6252,BT-549,0
77082,6252,RXF393,0
77082,104842,HCT-116,0
77082,249332,OVCAR-4,0
77082,3062316,A549,0
77082,6442177,Hs-578-T,0
77082,6442177,T47D,0
135401907,657237,NCI-H522,0
135401907,443939,NCI-H226,0
135401907,72466,DU-145,0
135401907,72466,MDA-MB-468,0
135401907,5284616,RPMI-8226,0
135401907,163659,MDA-MB-231,0
135401907,5790,DU-145,0
135401907,3657,LOXIMVI,0
135401907,3657,U251,0
135401907,4211,A498,0
135401907,119182,U031,0
135401907,148124,HCC2998,0
135401907,148124,TK10,0
135401907,6252,UACC-257,0
135401907,5453,UACC-257,0
135401907,249332,HL-60,0
135401907,126941,786-0,0
135401907,126941,HCT-116,0
135401907,126941,MDA-MB-468,0
135401907,667490,A549,0
135401907,667490,PC-3,0
135401907,667490,TK10,0
135401907,5799,SF295,0
36462,71384,TK10,0
36462,60198,SK-MEL-28,0
36462,123631,RXF393,0
36462,216326,U251,0
6239,9444,ACHN,0
6239,444795,MDA-MB-231,0
6239,444795,SK-MEL-5,0
6239,443939,SK-MEL-28,0
